time,seconds_elapsed,dBFS
1780626545592000000,9.748,-15.301761627197266
1780626545697000000,9.853,-15.363052368164062
1780626545801000000,9.957,-16.966129302978516
1780626545904000000,10.06,-17.13277244567871
1780626546009000000,10.165,-7.038922309875488
1780626546114000000,10.269999755859375,-9.982481956481934
1780626546218000000,10.373999755859375,-12.613237380981445
1780626546322000000,10.477999755859376,-13.700952529907227
1780626546427000000,10.583,-15.478288650512695
1780626546532000000,10.688,-12.831464767456055
1780626546634000000,10.789999755859375,-14.80347728729248
1780626546739000000,10.895,-15.571918487548828
1780626546844000000,11,-11.83937931060791
1780626546945000000,11.101,-13.53503131866455
1780626547050000000,11.205999755859375,-15.075413703918457
1780626547151000000,11.307,-14.707000732421875
1780626547256000000,11.412,-14.587421417236328
1780626547361000000,11.517,-15.839593887329102
1780626547466000000,11.621999755859376,-16.62040901184082
1780626547568000000,11.724,-16.272480010986328
1780626547669000000,11.825,-14.761314392089844
1780626547774000000,11.930000244140626,-13.59519100189209
1780626547879000000,12.035,-15.250685691833496
1780626547984000000,12.14,-15.914203643798828
1780626548084000000,12.24,-17.048988342285156
1780626548189000000,12.345,-17.498109817504883
1780626548295000000,12.451,-15.875234603881836
1780626548400000000,12.556,-14.392308235168457
1780626548501000000,12.657,-15.92663860321045
1780626548601000000,12.757,-15.412829399108887
1780626548706000000,12.861999755859374,-16.486268997192383
1780626548811000000,12.967,-14.458658218383789
1780626548916000000,13.072,-15.889862060546875
1780626549018000000,13.173999755859375,-16.795984268188477
1780626549123000000,13.279,-14.397712707519531
1780626549228000000,13.384,-14.563392639160156
1780626549333000000,13.489,-13.666318893432617
1780626549434000000,13.589999755859376,-14.10981559753418
1780626549539000000,13.695,-14.8982572555542
1780626549641000000,13.797,-13.73654842376709
1780626549747000000,13.903,-13.604423522949219
1780626549851000000,14.007,-13.515059471130371
1780626549956000000,14.112,-14.457916259765625
1780626550060000000,14.216,-14.307443618774414
1780626550165000000,14.321,-15.575697898864746
1780626550268000000,14.424,-15.879969596862793
1780626550373000000,14.529,-15.347481727600098
1780626550478000000,14.634000244140625,-12.151604652404785
1780626550579000000,14.735,-11.49193000793457
1780626550684000000,14.84,-12.673945426940918
1780626550785000000,14.941,-13.509163856506348
1780626550890000000,15.045999755859375,-10.654825210571289
1780626550996000000,15.152,-12.215091705322266
1780626551101000000,15.257,-13.286720275878906
1780626551201000000,15.357,-15.174735069274902
1780626551306000000,15.461999755859376,-15.382996559143066
1780626551411000000,15.567,-13.996509552001953
1780626551516000000,15.672,-15.296701431274414
1780626551618000000,15.773999755859375,-13.954933166503906
1780626551723000000,15.879,-14.96542739868164
1780626551828000000,15.984,-14.037079811096191
1780626551933000000,16.089,-15.786722183227539
1780626552034000000,16.189999755859375,-16.478527069091797
1780626552139000000,16.295,-17.141504287719727
1780626552244000000,16.4,-17.046276092529297
1780626552348000000,16.504,-15.025039672851562
1780626552451000000,16.607,-14.511425018310547
1780626552556000000,16.712,-14.477808952331543
1780626552661000000,16.817,-14.791813850402832
1780626552762000000,16.917999755859373,-13.305621147155762
1780626552867000000,17.023,-13.36289119720459
1780626552968000000,17.124,-13.336609840393066
1780626553070000000,17.226000244140625,-14.14483642578125
1780626553175000000,17.331,-15.582062721252441
1780626553277000000,17.433,-16.290752410888672
1780626553382000000,17.538000244140626,-12.476818084716797
1780626553484000000,17.64,-14.81551456451416
1780626553584000000,17.74,-15.771086692810059
1780626553689000000,17.845,-15.065067291259766
1780626553793000000,17.949,-13.575257301330566
1780626553898000000,18.053999755859376,-14.87661361694336
1780626554001000000,18.157,-16.622941970825195
1780626554106000000,18.261999755859375,-14.727373123168945
1780626554207000000,18.363,-15.182805061340332
1780626554312000000,18.468,-14.30479621887207
1780626554413000000,18.569,-15.917960166931152
1780626554518000000,18.674000244140625,-15.04205322265625
1780626554623000000,18.779,-15.641180992126465
1780626554728000000,18.884,-14.483373641967773
1780626554833000000,18.989,-15.520658493041992
1780626554934000000,19.090000244140626,-14.66690444946289
1780626555039000000,19.195,-15.887221336364746
1780626555144000000,19.3,-13.897088050842285
1780626555247000000,19.403,-13.802833557128906
1780626555351000000,19.507,-12.95691204071045
1780626555456000000,19.612,-14.014593124389648
1780626555561000000,19.717,-12.988137245178223
1780626555666000000,19.821999755859373,-14.301836967468262
1780626555768000000,19.924,-15.334396362304688
1780626555873000000,20.029,-14.211495399475098
1780626555978000000,20.133999755859374,-14.988371849060059
1780626556083000000,20.239,-13.38672924041748
1780626556184000000,20.34,-13.696803092956543
1780626556285000000,20.441,-14.766746520996094
1780626556390000000,20.546000244140625,-14.389544486999512
1780626556495000000,20.651,-14.182353019714355
1780626556600000000,20.756,-11.561347007751465
1780626556702000000,20.858000244140626,-12.381998062133789
1780626556807000000,20.963,-14.582402229309082
1780626556910000000,21.066000244140625,-14.935547828674316
1780626557015000000,21.171,-11.585931777954102
1780626557118000000,21.274000244140623,-12.721571922302246
1780626557223000000,21.379,-11.502368927001953
1780626557324000000,21.48,-12.638579368591309
1780626557429000000,21.585,-14.315746307373047
1780626557532000000,21.688,-13.25267505645752
1780626557634000000,21.789999755859377,-13.700360298156738
1780626557739000000,21.895,-14.54812240600586
1780626557845000000,22.001,-14.066688537597656
1780626557950000000,22.106000244140624,-4.699419021606445
1780626558051000000,22.207,-6.494858741760254
1780626558153000000,22.309,-8.816925048828125
1780626558258000000,22.413999755859376,-8.369994163513184
1780626558360000000,22.516,-5.954813003540039
1780626558465000000,22.621,-4.733233451843262
1780626558567000000,22.723,-6.448160171508789
1780626558668000000,22.824,-4.488339900970459
1780626558773000000,22.929,-6.9846906661987305
1780626558878000000,23.034000244140625,-9.037399291992188
1780626558983000000,23.139,-5.670650005340576
1780626559084000000,23.24,-7.989498138427734
1780626559190000000,23.346000244140626,-10.230231285095215
1780626559295000000,23.451,-11.828987121582031
1780626559397000000,23.553,-13.155311584472656
1780626559501000000,23.657,-13.766277313232422
1780626559602000000,23.757999755859377,-12.452699661254883
1780626559707000000,23.863,-14.102508544921875
1780626559812000000,23.968,-11.881296157836914
1780626559917000000,24.073,-12.398506164550781
1780626560018000000,24.173999755859374,-12.997654914855957
1780626560123000000,24.279,-11.72205638885498
1780626560228000000,24.384,-9.858268737792969
1780626560330000000,24.485999755859375,-9.982084274291992
1780626560433000000,24.589,-12.14774227142334
1780626560534000000,24.690000244140624,-9.755448341369629
1780626560637000000,24.793,-11.321537017822266
1780626560742000000,24.898000244140626,-12.697554588317871
1780626560847000000,25.003,-5.52046537399292
1780626560951000000,25.107,-6.466684818267822
1780626561056000000,25.212,-8.930862426757812
1780626561160000000,25.316,-10.579405784606934
1780626561265000000,25.421,-11.62813949584961
1780626561368000000,25.524,-13.104808807373047
1780626561472000000,25.628,-12.4327974319458
1780626561577000000,25.733,-13.86436653137207
1780626561682000000,25.837999755859375,-14.781855583190918
1780626561784000000,25.94,-15.328927040100098
1780626561889000000,26.045,-12.596719741821289
1780626561994000000,26.149999755859376,-10.983180046081543
1780626562099000000,26.255,-10.16938304901123
1780626562201000000,26.357,-11.696066856384277
1780626562306000000,26.461999755859374,-10.553457260131836
1780626562408000000,26.564,-12.59935474395752
1780626562509000000,26.665,-13.396063804626465
1780626562610000000,26.765999755859376,-13.4957857131958
1780626562716000000,26.872,-13.371920585632324
1780626562818000000,26.973999755859374,-14.485761642456055
1780626562923000000,27.079,-14.229487419128418
1780626563028000000,27.184,-8.994702339172363
1780626563128000000,27.284,-11.116820335388184
1780626563229000000,27.385,-12.472508430480957
1780626563334000000,27.490000244140624,-13.870518684387207
1780626563439000000,27.595,-14.830385208129883
1780626563544000000,27.7,-14.331354141235352
1780626563645000000,27.801,-14.40885066986084
1780626563748000000,27.904,-7.757911205291748
1780626563851000000,28.007,-10.007879257202148
1780626563956000000,28.112,-11.924741744995117
1780626564061000000,28.217,-12.485001564025879
1780626564166000000,28.322000244140625,-13.8590087890625
1780626564268000000,28.424,-14.149319648742676
1780626564373000000,28.529,-13.989208221435547
1780626564478000000,28.634000244140626,-5.77942419052124
1780626564583000000,28.739,-9.201171875
1780626564684000000,28.84,-9.394278526306152
1780626564789000000,28.945,-6.515552043914795
1780626564894000000,29.050000244140627,-9.161096572875977
1780626565000000000,29.156,-11.389321327209473
1780626565101000000,29.257,-4.657334804534912
1780626565206000000,29.362000244140624,-3.7864761352539062
1780626565307000000,29.463,-8.102201461791992
1780626565412000000,29.568,-10.543734550476074
1780626565517000000,29.673,-9.220169067382812
1780626565618000000,29.773999755859375,-10.7943115234375
1780626565720000000,29.876,-11.701888084411621
1780626565828000000,29.984,-14.573229789733887
1780626565930000000,30.085999755859376,-13.45046615600586
1780626566034000000,30.189999755859375,-15.215935707092285
1780626566139000000,30.295,-15.922380447387695
1780626566245000000,30.401,-16.947956085205078
1780626566350000000,30.506000244140626,-16.023475646972656
1780626566451000000,30.607,-16.636371612548828
1780626566556000000,30.712,-15.569140434265137
1780626566658000000,30.813999755859374,-14.15760612487793
1780626566763000000,30.919,-14.908936500549316
1780626566867000000,31.023,-3.1568729877471924
1780626566968000000,31.124,-5.4826788902282715
1780626567073000000,31.229,-5.236119747161865
1780626567178000000,31.333999755859374,-8.246102333068848
1780626567283000000,31.439,-11.031620025634766
1780626567384000000,31.54,-12.999693870544434
1780626567489000000,31.645,-15.31089973449707
1780626567594000000,31.749999755859374,-14.440224647521973
1780626567698000000,31.853999755859373,-14.205519676208496
1780626567801000000,31.957,-15.528736114501953
1780626567906000000,32.061999755859375,-7.690830707550049
1780626568011000000,32.167,-10.491665840148926
1780626568112000000,32.268,-12.897483825683594
1780626568217000000,32.373,-14.381096839904785
1780626568318000000,32.474000244140626,-15.151171684265137
1780626568423000000,32.579,-7.946010589599609
1780626568528000000,32.684,-6.158222198486328
1780626568633000000,32.789,-9.114547729492188
1780626568734000000,32.89000024414062,-11.408866882324219
1780626568840000000,32.996,-13.235275268554688
1780626568945000000,33.101,-6.382639408111572
1780626569049000000,33.205,-3.6251394748687744
1780626569151000000,33.307,-6.918760776519775
1780626569256000000,33.412,-9.839151382446289
1780626569361000000,33.517,-10.386894226074219
1780626569466000000,33.62199975585938,-11.783641815185547
1780626569568000000,33.724,-7.520453929901123
1780626569671000000,33.827,-4.351601600646973
1780626569776000000,33.932,-7.1054768562316895
1780626569881000000,34.037,-9.680868148803711
1780626569984000000,34.14,-11.748695373535156
1780626570089000000,34.245,-12.675711631774902
1780626570194000000,34.34999975585937,-13.14281177520752
1780626570297000000,34.453,-14.255636215209961
1780626570401000000,34.557,-10.85423469543457
1780626570506000000,34.66199975585938,-13.436507225036621
1780626570611000000,34.767,-15.407498359680176
1780626570715000000,34.871,-16.61797332763672
1780626570818000000,34.973999755859374,-17.26799774169922
1780626570923000000,35.079,-14.581551551818848
1780626571028000000,35.184,-15.669257164001465
1780626571133000000,35.289,-15.404267311096191
1780626571234000000,35.38999975585938,-15.383960723876953
1780626571339000000,35.495,-15.440343856811523
1780626571442000000,35.59799975585938,-17.004222869873047
1780626571545000000,35.701,-17.98289680480957
1780626571648000000,35.804,-18.77386474609375
1780626571751000000,35.907,-17.007081985473633
1780626571855000000,36.011,-15.570318222045898
1780626571960000000,36.116,-16.641490936279297
1780626572061000000,36.217,-16.140106201171875
1780626572165000000,36.321,-16.66702651977539
1780626572268000000,36.424,-14.604158401489258
1780626572371000000,36.527,-16.882030487060547
1780626572475000000,36.631,-17.778427124023438
1780626572591000000,36.747,-18.227048873901367
1780626572708000000,36.864,-16.255477905273438
1780626572824000000,36.98,-17.774560928344727
1780626572941000000,37.097,-19.18876075744629
1780626573058000000,37.213999755859376,-14.053635597229004
1780626573174000000,37.33000024414063,-15.012231826782227
1780626573290000000,37.445999755859376,-14.975456237792969
1780626573407000000,37.563,-16.444454193115234
1780626573523000000,37.679,-14.888399124145508
1780626573640000000,37.796,-16.36565589904785
1780626573756000000,37.912,-17.67288589477539
1780626573873000000,38.029,-15.844865798950195
1780626573989000000,38.145,-14.221535682678223
1780626574106000000,38.26199975585938,-16.15431022644043
1780626574222000000,38.37800024414062,-11.668984413146973
